subject	predicate	object
Customer15752139	Tenure	Tenure5
Customer15752139	NumOfProducts	NumOfProducts2
Customer15752139	HasCrCard	HasCrCardYes
Customer15752139	IsActiveMember	IsActiveMemberNo
Customer15752139	CreditScore	CreditScore4
Customer15752139	Balance	Balance1
Customer15752139	EstimatedSalary	EstimatedSalary1
Customer15768295	Gender	GenderFemale
Customer15768295	Age	Age34
Customer15768295	Geography	GeographyFrance
Customer15768295	Tenure	Tenure7
Customer15768295	NumOfProducts	NumOfProducts1
Customer15768295	HasCrCard	HasCrCardNo
Customer15768295	IsActiveMember	IsActiveMemberYes
Customer15768295	CreditScore	CreditScore5
Customer15768295	Balance	Balance2
Customer15768295	EstimatedSalary	EstimatedSalary4
Customer15766906	Gender	GenderFemale
Customer15766906	Age	Age25
Customer15766906	Geography	GeographyFrance
Customer15766906	Tenure	Tenure4
Customer15766906	NumOfProducts	NumOfProducts2
Customer15766906	HasCrCard	HasCrCardYes
Customer15766906	IsActiveMember	IsActiveMemberNo
Customer15766906	CreditScore	CreditScore5
Customer15766906	Balance	Balance2
Customer15766906	EstimatedSalary	EstimatedSalary5
Customer15725776	Gender	GenderMale
Customer15725776	Age	Age24
Customer15725776	Geography	GeographyGermany
Customer15725776	Tenure	Tenure7
Customer15725776	NumOfProducts	NumOfProducts1
Customer15725776	HasCrCard	HasCrCardNo
Customer15725776	IsActiveMember	IsActiveMemberNo
Customer15725776	CreditScore	CreditScore4
Customer15725776	Balance	Balance2
Customer15725776	EstimatedSalary	EstimatedSalary5
Customer15682576	Gender	GenderMale
Customer15682576	Age	Age67
Customer15682576	Geography	GeographyFrance
Customer15682576	Tenure	Tenure1
Customer15682576	NumOfProducts	NumOfProducts2
Customer15682576	HasCrCard	HasCrCardNo
Customer15682576	IsActiveMember	IsActiveMemberYes
Customer15682576	CreditScore	CreditScore5
Customer15682576	Balance	Balance2
Customer15682576	EstimatedSalary	EstimatedSalary4
Customer15704081	Gender	GenderMale
Customer15704081	Age	Age30
Customer15704081	Geography	GeographyGermany
Customer15704081	Tenure	Tenure9
Customer15704081	NumOfProducts	NumOfProducts2
Customer15704081	HasCrCard	HasCrCardYes
Customer15704081	IsActiveMember	IsActiveMemberYes
Customer15704081	CreditScore	CreditScore3
Customer15704081	Balance	Balance2
Customer15704081	EstimatedSalary	EstimatedSalary2
Customer15719940	Gender	GenderFemale
Customer15719940	Age	Age51
Customer15719940	Geography	GeographyGermany
Customer15719940	Tenure	Tenure10
Customer15719940	NumOfProducts	NumOfProducts2
Customer15719940	HasCrCard	HasCrCardNo
Customer15719940	IsActiveMember	IsActiveMemberNo
Customer15719940	CreditScore	CreditScore4
Customer15719940	Balance	Balance2
Customer15719940	EstimatedSalary	EstimatedSalary0
Customer15672894	Gender	GenderFemale
Customer15672894	Age	Age36
Customer15672894	Geography	GeographyFrance
Customer15672894	Tenure	Tenure8
Customer15672894	NumOfProducts	NumOfProducts2
Customer15672894	HasCrCard	HasCrCardNo
Customer15672894	IsActiveMember	IsActiveMemberNo
Customer15672894	CreditScore	CreditScore4
Customer15672894	Balance	Balance2
Customer15672894	EstimatedSalary	EstimatedSalary7
Customer15667451	Gender	GenderMale
Customer15667451	Age	Age36
Customer15667451	Geography	GeographyFrance
Customer15667451	Tenure	Tenure5
Customer15667451	NumOfProducts	NumOfProducts2
Customer15667451	HasCrCard	HasCrCardYes
Customer15667451	IsActiveMember	IsActiveMemberYes
Customer15667451	CreditScore	CreditScore5
Customer15667451	Balance	Balance0
Customer15667451	EstimatedSalary	EstimatedSalary4
Customer15636767	Gender	GenderFemale
Customer15636767	Age	Age32
Customer15636767	Geography	GeographySpain
Customer15636767	Tenure	Tenure10
Customer15636767	NumOfProducts	NumOfProducts1
Customer15636767	HasCrCard	HasCrCardYes
Customer15636767	IsActiveMember	IsActiveMemberYes
Customer15636767	CreditScore	CreditScore4
Customer15636767	Balance	Balance0
Customer15636767	EstimatedSalary	EstimatedSalary0
Customer15571415	Gender	GenderMale
Customer15571415	Age	Age56
Customer15571415	Geography	GeographyGermany
Customer15571415	Tenure	Tenure6
Customer15571415	NumOfProducts	NumOfProducts1
Customer15571415	HasCrCard	HasCrCardYes
Customer15571415	IsActiveMember	IsActiveMemberNo
Customer15571415	CreditScore	CreditScore6
Customer15571415	Balance	Balance3
Customer15571415	EstimatedSalary	EstimatedSalary1
Customer15575605	Gender	GenderMale
Customer15575605	Age	Age38
Customer15575605	Geography	GeographyFrance
Customer15575605	Tenure	Tenure6
Customer15575605	NumOfProducts	NumOfProducts2
Customer15575605	HasCrCard	HasCrCardYes
Customer15575605	IsActiveMember	IsActiveMemberYes
Customer15575605	CreditScore	CreditScore5
Customer15575605	Balance	Balance0
Customer15575605	EstimatedSalary	EstimatedSalary6
Customer15649160	Gender	GenderFemale
Customer15649160	Age	Age38
Customer15649160	Geography	GeographyFrance
Customer15649160	Tenure	Tenure3
Customer15649160	NumOfProducts	NumOfProducts1
Customer15649160	HasCrCard	HasCrCardYes
Customer15649160	IsActiveMember	IsActiveMemberYes
Customer15649160	CreditScore	CreditScore3
Customer15649160	Balance	Balance2
Customer15649160	EstimatedSalary	EstimatedSalary7
Customer15615832	Gender	GenderFemale
Customer15615832	Age	Age35
Customer15615832	Geography	GeographySpain
Customer15615832	Tenure	Tenure8
Customer15615832	NumOfProducts	NumOfProducts1
Customer15615832	HasCrCard	HasCrCardNo
Customer15615832	IsActiveMember	IsActiveMemberYes
Customer15615832	CreditScore	CreditScore4
Customer15615832	Balance	Balance3
Customer15615832	EstimatedSalary	EstimatedSalary1
Customer15600975	Gender	GenderFemale
Customer15600975	Age	Age54
Customer15600975	Geography	GeographyFrance
Customer15600975	Tenure	Tenure4
Customer15600975	NumOfProducts	NumOfProducts1
Customer15600975	HasCrCard	HasCrCardYes
Customer15600975	IsActiveMember	IsActiveMemberNo
Customer15600975	CreditScore	CreditScore3
Customer15600975	Balance	Balance3
Customer15600975	EstimatedSalary	EstimatedSalary6
Customer15690772	Gender	GenderFemale
Customer15690772	Age	Age48
Customer15690772	Geography	GeographySpain
Customer15690772	Tenure	Tenure2
Customer15690772	NumOfProducts	NumOfProducts2
Customer15690772	HasCrCard	HasCrCardYes
Customer15690772	IsActiveMember	IsActiveMemberYes
Customer15690772	CreditScore	CreditScore4
Customer15690772	Balance	Balance0
Customer15690772	EstimatedSalary	EstimatedSalary5
Customer15565714	Gender	GenderMale
Customer15565714	Age	Age47
Customer15565714	Geography	GeographyFrance
Customer15565714	Tenure	Tenure1
Customer15565714	NumOfProducts	NumOfProducts2
Customer15565714	HasCrCard	HasCrCardNo
Customer15565714	IsActiveMember	IsActiveMemberYes
Customer15565714	CreditScore	CreditScore4
Customer15565714	Balance	Balance1
Customer15565714	EstimatedSalary	EstimatedSalary3
Customer15763108	Gender	GenderMale
Customer15763108	Age	Age53
Customer15763108	Geography	GeographyGermany
Customer15763108	Tenure	Tenure7
Customer15763108	NumOfProducts	NumOfProducts1
Customer15763108	HasCrCard	HasCrCardYes
Customer15763108	IsActiveMember	IsActiveMemberNo
Customer15763108	CreditScore	CreditScore3
Customer15763108	Balance	Balance2
Customer15763108	EstimatedSalary	EstimatedSalary3
Customer15723884	Gender	GenderMale
Customer15723884	Age	Age40
Customer15723884	Geography	GeographySpain
Customer15723884	Tenure	Tenure3
Customer15723884	NumOfProducts	NumOfProducts2
Customer15723884	HasCrCard	HasCrCardNo
Customer15723884	IsActiveMember	IsActiveMemberNo
Customer15723884	CreditScore	CreditScore5
Customer15723884	Balance	Balance0
Customer15723884	EstimatedSalary	EstimatedSalary3
Customer15644453	Gender	GenderFemale
Customer15644453	Age	Age41
Customer15644453	Geography	GeographyGermany
Customer15644453	Tenure	Tenure4
Customer15644453	NumOfProducts	NumOfProducts1
Customer15644453	HasCrCard	HasCrCardYes
Customer15644453	IsActiveMember	IsActiveMemberNo
Customer15644453	CreditScore	CreditScore4
Customer15644453	Balance	Balance2
Customer15644453	EstimatedSalary	EstimatedSalary6
Customer15655464	Gender	GenderFemale
Customer15655464	Age	Age67
Customer15655464	Geography	GeographyFrance
Customer15655464	Tenure	Tenure3
Customer15655464	NumOfProducts	NumOfProducts1
Customer15655464	HasCrCard	HasCrCardNo
Customer15655464	IsActiveMember	IsActiveMemberYes
Customer15655464	CreditScore	CreditScore4
Customer15655464	Balance	Balance0
Customer15655464	EstimatedSalary	EstimatedSalary1
Customer15783883	Gender	GenderFemale
Customer15783883	Age	Age38
Customer15783883	Geography	GeographyGermany
Customer15783883	Tenure	Tenure1
Customer15783883	NumOfProducts	NumOfProducts1
Customer15783883	HasCrCard	HasCrCardYes
Customer15783883	IsActiveMember	IsActiveMemberNo
Customer15783883	CreditScore	CreditScore5
Customer15783883	Balance	Balance2
Customer15783883	EstimatedSalary	EstimatedSalary4
Customer15787693	Gender	GenderMale
Customer15787693	Age	Age38
Customer15787693	Geography	GeographySpain
Customer15787693	Tenure	Tenure3
Customer15787693	NumOfProducts	NumOfProducts1
Customer15787693	HasCrCard	HasCrCardYes
Customer15787693	IsActiveMember	IsActiveMemberNo
Customer15787693	CreditScore	CreditScore3
Customer15787693	Balance	Balance2
Customer15787693	EstimatedSalary	EstimatedSalary2
Customer15664793	Gender	GenderFemale
Customer15664793	Age	Age50
Customer15664793	Geography	GeographySpain
Customer15664793	Tenure	Tenure7
Customer15664793	NumOfProducts	NumOfProducts2
Customer15664793	HasCrCard	HasCrCardNo
Customer15664793	IsActiveMember	IsActiveMemberYes
Customer15664793	CreditScore	CreditScore5
Customer15664793	Balance	Balance2
Customer15664793	EstimatedSalary	EstimatedSalary6
Customer15642391	Gender	GenderMale
Customer15642391	Age	Age51
Customer15642391	Geography	GeographyGermany
Customer15642391	Tenure	Tenure4
Customer15642391	NumOfProducts	NumOfProducts1
Customer15642391	HasCrCard	HasCrCardNo
Customer15642391	IsActiveMember	IsActiveMemberNo
Customer15642391	CreditScore	CreditScore4
Customer15642391	Balance	Balance2
Customer15642391	EstimatedSalary	EstimatedSalary7
Customer15756538	Gender	GenderFemale
Customer15756538	Age	Age37
Customer15756538	Geography	GeographyFrance
Customer15756538	Tenure	Tenure5
Customer15756538	NumOfProducts	NumOfProducts1
Customer15756538	HasCrCard	HasCrCardNo
Customer15756538	IsActiveMember	IsActiveMemberYes
Customer15756538	CreditScore	CreditScore4
Customer15756538	Balance	Balance0
Customer15756538	EstimatedSalary	EstimatedSalary2
Customer15668830	Gender	GenderMale
Customer15668830	Age	Age24
Customer15668830	Geography	GeographySpain
Customer15668830	Tenure	Tenure8
Customer15668830	NumOfProducts	NumOfProducts1
Customer15668830	HasCrCard	HasCrCardYes
Customer15668830	IsActiveMember	IsActiveMemberNo
Customer15668830	CreditScore	CreditScore4
Customer15668830	Balance	Balance2
Customer15668830	EstimatedSalary	EstimatedSalary4
Customer15796569	Gender	GenderFemale
Customer15796569	Age	Age44
Customer15796569	Geography	GeographySpain
Customer15796569	Tenure	Tenure10
Customer15796569	NumOfProducts	NumOfProducts1
Customer15796569	HasCrCard	HasCrCardNo
Customer15796569	IsActiveMember	IsActiveMemberYes
Customer15796569	CreditScore	CreditScore6
Customer15796569	Balance	Balance0
Customer15796569	EstimatedSalary	EstimatedSalary1
Customer15677112	Gender	GenderMale
Customer15677112	Age	Age39
Customer15677112	Geography	GeographyFrance
Customer15677112	Tenure	Tenure2
Customer15677112	NumOfProducts	NumOfProducts2
Customer15677112	HasCrCard	HasCrCardYes
Customer15677112	IsActiveMember	IsActiveMemberNo
Customer15677112	CreditScore	CreditScore3
Customer15677112	Balance	Balance2
Customer15677112	EstimatedSalary	EstimatedSalary3
Customer15815040	Gender	GenderFemale
Customer15815040	Age	Age42
Customer15815040	Geography	GeographyGermany
Customer15815040	Tenure	Tenure8
Customer15815040	NumOfProducts	NumOfProducts1
Customer15815040	HasCrCard	HasCrCardNo
Customer15815040	IsActiveMember	IsActiveMemberYes
Customer15815040	CreditScore	CreditScore3
Customer15815040	Balance	Balance2
Customer15815040	EstimatedSalary	EstimatedSalary7
Customer15590434	Gender	GenderMale
Customer15590434	Age	Age41
Customer15590434	Geography	GeographySpain
Customer15590434	Tenure	Tenure4
Customer15590434	NumOfProducts	NumOfProducts1
Customer15590434	HasCrCard	HasCrCardNo
Customer15590434	IsActiveMember	IsActiveMemberYes
Customer15590434	CreditScore	CreditScore3
Customer15590434	Balance	Balance1
Customer15590434	EstimatedSalary	EstimatedSalary5
Customer15597536	Gender	GenderMale
Customer15597536	Age	Age45
Customer15597536	Geography	GeographySpain
Customer15597536	Tenure	Tenure5
Customer15597536	NumOfProducts	NumOfProducts1
Customer15597536	HasCrCard	HasCrCardNo
Customer15597536	IsActiveMember	IsActiveMemberNo
Customer15597536	CreditScore	CreditScore3
Customer15597536	Balance	Balance2
Customer15597536	EstimatedSalary	EstimatedSalary5
Customer15723989	Gender	GenderMale
Customer15723989	Age	Age40
Customer15723989	Geography	GeographyFrance
Customer15723989	Tenure	Tenure5
Customer15723989	NumOfProducts	NumOfProducts2
Customer15723989	HasCrCard	HasCrCardYes
Customer15723989	IsActiveMember	IsActiveMemberYes
Customer15723989	CreditScore	CreditScore4
Customer15723989	Balance	Balance1
Customer15723989	EstimatedSalary	EstimatedSalary7
Customer15767358	Gender	GenderFemale
Customer15767358	Age	Age45
Customer15767358	Geography	GeographyGermany
Customer15767358	Tenure	Tenure1
Customer15767358	NumOfProducts	NumOfProducts2
Customer15767358	HasCrCard	HasCrCardYes
Customer15767358	IsActiveMember	IsActiveMemberNo
Customer15767358	CreditScore	CreditScore5
Customer15767358	Balance	Balance1
Customer15767358	EstimatedSalary	EstimatedSalary2
Customer15594812	Gender	GenderFemale
Customer15594812	Age	Age37
Customer15594812	Geography	GeographySpain
Customer15594812	Tenure	Tenure2
Customer15594812	NumOfProducts	NumOfProducts2
Customer15594812	HasCrCard	HasCrCardNo
Customer15594812	IsActiveMember	IsActiveMemberYes
Customer15594812	CreditScore	CreditScore6
Customer15594812	Balance	Balance2
Customer15594812	EstimatedSalary	EstimatedSalary3
Customer15688210	Gender	GenderFemale
Customer15688210	Age	Age39
Customer15688210	Geography	GeographyFrance
Customer15688210	Tenure	Tenure8
Customer15688210	NumOfProducts	NumOfProducts1
Customer15688210	HasCrCard	HasCrCardNo
Customer15688210	IsActiveMember	IsActiveMemberNo
Customer15688210	CreditScore	CreditScore4
Customer15688210	Balance	Balance2
Customer15688210	EstimatedSalary	EstimatedSalary3
Customer15681509	Gender	GenderFemale
Customer15681509	Age	Age28
Customer15681509	Geography	GeographySpain
Customer15681509	Tenure	Tenure9
Customer15681509	NumOfProducts	NumOfProducts2
Customer15681509	HasCrCard	HasCrCardNo
Customer15681509	IsActiveMember	IsActiveMemberYes
Customer15681509	CreditScore	CreditScore4
Customer15681509	Balance	Balance0
Customer15681509	EstimatedSalary	EstimatedSalary2
Customer15572390	Gender	GenderFemale
Customer15572390	Age	Age39
Customer15572390	Geography	GeographySpain
Customer15572390	Tenure	Tenure6
Customer15572390	NumOfProducts	NumOfProducts2
Customer15572390	HasCrCard	HasCrCardYes
Customer15572390	IsActiveMember	IsActiveMemberNo
Customer15572390	CreditScore	CreditScore6
Customer15572390	Balance	Balance0
Customer15572390	EstimatedSalary	EstimatedSalary4
Customer15801441	Gender	GenderFemale
Customer15801441	Age	Age35
Customer15801441	Geography	GeographyGermany
Customer15801441	Tenure	Tenure2
Customer15801441	NumOfProducts	NumOfProducts1
Customer15801441	HasCrCard	HasCrCardNo
Customer15801441	IsActiveMember	IsActiveMemberYes
Customer15801441	CreditScore	CreditScore4
Customer15801441	Balance	Balance1
Customer15801441	EstimatedSalary	EstimatedSalary7
Customer15783859	Gender	GenderFemale
Customer15783859	Age	Age24
Customer15783859	Geography	GeographyFrance
Customer15783859	Tenure	Tenure3
Customer15783859	NumOfProducts	NumOfProducts1
Customer15783859	HasCrCard	HasCrCardYes
Customer15783859	IsActiveMember	IsActiveMemberYes
Customer15783859	CreditScore	CreditScore5
Customer15783859	Balance	Balance3
Customer15783859	EstimatedSalary	EstimatedSalary0
Customer15575243	Gender	GenderFemale
Customer15575243	Age	Age39
Customer15575243	Geography	GeographyFrance
Customer15575243	Tenure	Tenure1
Customer15575243	NumOfProducts	NumOfProducts2
Customer15575243	HasCrCard	HasCrCardYes
Customer15575243	IsActiveMember	IsActiveMemberYes
Customer15575243	CreditScore	CreditScore5
Customer15575243	Balance	Balance2
Customer15575243	EstimatedSalary	EstimatedSalary7
Customer15773421	Gender	GenderFemale
Customer15773421	Age	Age42
Customer15773421	Geography	GeographyFrance
Customer15773421	Tenure	Tenure4
Customer15773421	NumOfProducts	NumOfProducts2
